Outdoor Temperature (°C),Household Size,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,appliance_Air Conditioning,appliance_Computer,appliance_Dishwasher,appliance_Fridge,appliance_Heater,appliance_Lights,appliance_Microwave,appliance_Oven,appliance_TV,appliance_Washing Machine,is_peak_hour,Energy Consumption (kWh)
-1.4,2,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0,0,0,0,0,0,4.66
4.0,4,0,0.25881904510252074,0.9659258262890683,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,0,1,0,0,0,0,0,0,0,0.34
0.5,1,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1.05
10.2,2,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0,1,0,0,0,0,0,0,0,0,1,1.23
-3.4,5,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,0,0,0,0,0,3.32
17.9,5,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,1,0,0,1,1.38
8.3,1,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1.66
24.1,3,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,0,1,0,0,0,0,0,0,2.08
-1.2,2,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,1,0,0,0,0,0,0,0,0,0,0,3.62
-7.6,5,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,1,2.63
31.6,5,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,0,0,0,0,1,1.49
35.8,4,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,0,0,0,0,0,0,0.67
34.0,1,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,1,0,0,0,0,0,0,0,0,0,1.59
13.8,3,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,0,1.31
22.9,4,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,0,0,0,0,0,4.42
25.3,2,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,4.54
-5.4,5,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,1,0,0,0.45
8.8,5,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,1,0,0.92
5.6,1,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,0,0,0,4.34
32.6,3,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,1,1.46
6.8,2,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,1,0,0,0,0,0,0,0,0,0,0,4.69
1.7,2,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0.4
33.0,5,0,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,1,0,0.35
10.4,3,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,0,0,0,1,0,0,0,0,0,0,3.86
-0.0,1,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,0,0,0,0,0,0,0,0,0,0.59
18.7,4,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0,0,0,1,0,0,0,0,0,1,3.69
9.4,5,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0.29
-2.0,3,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0,0,0,0,0,0,0,0.47
10.1,5,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,1.6
-7.9,1,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,1,0,0,0,0,0.87
-1.7,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0.55
16.9,2,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,1,0,0,0,0,0,1.66
32.7,3,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,4.98
22.9,4,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,3.74
20.7,4,0,0.258819045102521,-0.9659258262890682,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,0,0.46
-7.5,2,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,1,0,1,0.33
29.0,5,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0.13
4.0,4,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1,0,0,0,0,0,0,0,0,0,1,2.0
6.6,4,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0,1,0,0,0,0,0,0,0,0,0,1.45
26.1,1,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,1.89
29.3,5,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,1,0.44
4.9,4,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,0,0,0,0,1,0.5
26.9,1,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,1,0.88
39.2,1,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,0,0,0,0,0,0,0.3
35.2,4,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,1.24
27.6,2,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0.35
-2.8,1,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0.19
38.9,4,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,1,0,0.46
7.6,1,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,1,0,0,1.81
31.9,4,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,1,0,0,0,0,0.9
-8.8,1,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,1,0,0,0,0,0,0,0,0,0,0.72
34.5,1,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,1,0,1.1
-0.2,5,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,0.47
29.9,4,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,1,0,0,0,0,1.13
11.4,3,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,3.72
10.7,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,1.75
37.1,1,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,1.96
30.4,5,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,1,0,0,0,0,0,1.27
25.4,5,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,1,0.7
-8.2,5,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,0,0,2.23
-0.6,5,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,1,0,0,0,1.52
-1.5,2,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,0,0,0,0,0,0,0,0,1,1.35
-0.9,4,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,1,0,0,1.27
5.5,2,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,0,0,0,0,0,0,1.34
11.9,5,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,1,0,1.73
1.2,1,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,2.19
33.4,3,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,1,0,0,0,0,1,1.54
19.5,3,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,1,0,0,0,1.65
22.4,1,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0,0,0,0,0,0,0.3
35.5,5,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,1,0,0,0,0,0,1.99
21.3,5,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,1,0,0,1,0.41
27.7,3,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,1,0,0,0,0.5
-6.6,1,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0.27
9.9,2,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,1,0.25
34.1,4,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,3.48
38.3,2,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,1.66
15.1,4,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,1,0,0,0,0,1.31
-1.8,5,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0.58
-1.4,5,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1.09
9.7,1,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,1,2.29
35.7,1,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,3.79
8.1,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,0,1.07
15.1,1,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1.28
11.7,4,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0.3
28.9,5,0,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,1,0,0.63
29.2,5,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0.81
5.4,3,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,1.38
22.8,3,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,1,0,0,0,0,0,0,0,0,0,1.11
38.5,5,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0.86
0.8,1,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,1,0,0,0,1,1.08
0.7,4,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.0,1.0,0,0,0,0,0,0,0,0,0,1,1,1.38
-7.6,2,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,1.71
0.8,5,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,1,0,0,0,0.87
35.3,1,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0,0,0,0,0,0,1,1.94
15.5,1,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,1.78
39.3,4,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,1,2.66
38.3,5,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,0,1.71
18.0,4,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,1,0,0,0,0,0.3
0.7,5,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,1,0,0,0,0,0,1.65
6.6,1,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.7
18.5,5,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,1,0,0,0.34
18.9,5,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,3.27
33.3,2,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,1,0,0,0,0,0,0,0,0,0,0,4.51
37.0,1,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,1,0,0,0,0,1,1.48
-1.9,4,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,1,0,0.28
21.5,3,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0.47
19.1,2,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,1.43
21.7,5,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0.52
-1.3,1,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,1,1.18
18.7,3,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,3.88
34.4,4,1,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0,1,0,0,0,0,0,0,0,0,0,1.07
32.8,5,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0,0,0,0.99
9.0,3,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,1,0,0,0,1.27
4.6,4,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,0.9
32.9,2,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0,0,0,0.93
36.7,2,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,1,0,0,0.9
38.5,4,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,1,0,0,0,0,0,0.56
6.2,3,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,1,0,0,0.62
22.1,4,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,0.41
12.9,4,0,0.9659258262890683,0.25881904510252074,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,1,0,0,0,1.02
10.0,1,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0.3
24.1,5,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,1,0,0,0,0,0,0,0,0,0,1.32
-9.8,3,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,1,0,0,0,0,0,0,0,0,0,0.95
-9.2,1,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,0,0,0,0,0,1.63
-0.9,4,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,1,0,0,1.51
3.6,1,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,1,1,0.48
22.3,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,1,0,0,0,1.75
30.6,2,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,1,0,0,0,0,0,0,0,0,0,0,2.45
-0.4,2,0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,0,0,4.87
15.9,1,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,1,1.9
27.1,5,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,1,1.52
8.2,1,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,1,1.21
25.7,2,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,1,0,0,0,0,1.98
28.9,4,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,1,0,0,0,0.31
10.1,4,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,1,0,0,0,0,0.53
13.1,4,0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,1,0,0,0,0,0.89
10.0,5,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,1,3.21
5.9,3,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,0,0,3.72
30.2,4,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,1,0,0,0,0,0,0.25
-8.0,4,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,0,0,0,0,0,0,0,0,0,1,2.07
23.1,5,0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0.86
24.2,4,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,1.42
17.4,2,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0.26
-2.4,4,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,2.95
-4.5,2,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,0,0,0,0,0,1,0.78
15.7,3,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0,0,0,0,0,0,2.22
-7.3,4,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,1,0,1.32
35.9,5,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,1,0,0,0,0,0,1.61
31.2,3,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,1,0,0,0.55
1.0,5,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,0,1,0,0,0,0,0,0,2.43
-4.1,3,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,1,3.6
24.5,2,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,0,0,0,4.15
-1.3,5,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,0,0,0,0,0,0,1.12
10.3,4,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,0,0,4.12
17.6,3,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,1,0,0,0,1,1.34
-6.8,1,0,1.0,6.123233995736766e-17,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,1,0,0,1.9
9.2,1,0,1.0,6.123233995736766e-17,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,1,0,0,0,0,0.94
-2.6,4,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,1,0,0,0,0,1.88
